-7.22741645760834,-7.22741645760834,1657.77,10/21/2018 7:59:51 AM,24.2
-7.22733951173723,-7.22733951173723,1661.05,10/21/2018 8:00:05 AM,24.2
-7.22721051424742,-7.22721051424742,1663.71,10/21/2018 8:00:22 AM,24.2
-7.22715460695326,-7.22715460695326,1663.94,10/21/2018 8:00:36 AM,24.2
-7.22708336077631,-7.22708336077631,1660.91,10/21/2018 8:00:49 AM,25.5
-7.22697070799768,-7.22697070799768,1661.25,10/21/2018 8:01:06 AM,25.5
-7.22686073742807,-7.22686073742807,1661.84,10/21/2018 8:01:26 AM,25.5
-7.22682503052056,-7.22682503052056,1662.99,10/21/2018 8:01:38 AM,25.5
-7.22678865306079,-7.22678865306079,1665.09,10/21/2018 8:01:54 AM,25.6
-7.22676870413125,-7.22676870413125,1664.49,10/21/2018 8:02:17 AM,25.6
-7.22675621509552,-7.22675621509552,1665.05,10/21/2018 8:02:37 AM,25.6
-7.22676426172256,-7.22676426172256,1665.07,10/21/2018 8:03:04 AM,25
-7.22675772383809,-7.22675772383809,1665.06,10/21/2018 8:03:24 AM,25
-7.22676124423742,-7.22676124423742,1665.01,10/21/2018 8:03:47 AM,26.2
-7.22672084346414,-7.22672084346414,1665.98,10/21/2018 8:04:07 AM,26.2
-7.22668605856597,-7.22668605856597,1667.72,10/21/2018 8:04:22 AM,26.2
-7.22671296447515,-7.22671296447515,1670.74,10/21/2018 8:04:38 AM,26.2
-7.22671137191355,-7.22671137191355,1673.78,10/21/2018 8:04:52 AM,25.6
-7.22669159062207,-7.22669159062207,1676.1,10/21/2018 8:05:10 AM,25.6
-7.22669284790754,-7.22669284790754,1678.35,10/21/2018 8:05:26 AM,25.6
-7.22666728310287,-7.22666728310287,1678.95,10/21/2018 8:05:35 AM,25.6
-7.22665454261005,-7.22665454261005,1679.68,10/21/2018 8:05:40 AM,25.6
-7.22668463364244,-7.22668463364244,1682.28,10/21/2018 8:05:56 AM,25.6
-7.22673928365111,-7.22673928365111,1682.9,10/21/2018 8:06:15 AM,25.6
-7.22673651762307,-7.22673651762307,1683.29,10/21/2018 8:06:20 AM,25.6
-7.22670600749552,-7.22670600749552,1686.17,10/21/2018 8:06:37 AM,25.6
-7.22668178379536,-7.22668178379536,1686.97,10/21/2018 8:06:48 AM,25.2
-7.22672310657799,-7.22672310657799,1689.48,10/21/2018 8:07:03 AM,25.2
-7.22681229002774,-7.22681229002774,1691.61,10/21/2018 8:07:21 AM,25.2
-7.22686576656997,-7.22686576656997,1693.07,10/21/2018 8:07:41 AM,24.7
-7.22692502662539,-7.22692502662539,1696.2,10/21/2018 8:07:57 AM,24.7
-7.22696852870286,-7.22696852870286,1697.48,10/21/2018 8:08:18 AM,24.7
-7.22703424282372,-7.22703424282372,1699.26,10/21/2018 8:08:39 AM,24.7
-7.22710691392422,-7.22710691392422,1701.67,10/21/2018 8:08:56 AM,25
-7.22712258808315,-7.22712258808315,1702.91,10/21/2018 8:09:13 AM,25
-7.22720833495259,-7.22720833495259,1706.03,10/21/2018 8:09:27 AM,25
-7.22721260972321,-7.22721260972321,1707.24,10/21/2018 8:09:31 AM,25
-7.22725259140134,-7.22725259140134,1708.2,10/21/2018 8:09:50 AM,24.4
-7.22726290114224,-7.22726290114224,1711.81,10/21/2018 8:10:09 AM,24.4
